frame,class_id,class_name,x_center,y_center,width,height
877,0,sembagi,0.433669,0.539693,0.064391,0.055333
877,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
877,8,sinaran,0.847159,0.456273,0.059953,0.061151
877,8,sinaran,0.839367,0.503635,0.14988,0.131896
877,9,tambal,0.607932,0.841167,0.049198,0.111521
877,9,tambal,0.443073,0.835747,0.131875,0.115068
878,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
878,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
878,11,liman,0.449922,0.174763,0.095542,0.099359
878,11,liman,0.586867,0.185318,0.089172,0.066969
878,12,menara siger,0.775211,0.201701,0.058599,0.053505
878,12,menara siger,0.908523,0.200904,0.067516,0.058599
878,0,sembagi,0.494508,0.462661,0.197453,0.068792
878,7,sekar jagat,0.100773,0.513477,0.107266,0.093568
878,0,sembagi,0.433672,0.539674,0.064385,0.055297
878,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
878,8,sinaran,0.847159,0.456273,0.059953,0.061151
878,8,sinaran,0.839367,0.503635,0.14988,0.131896
878,9,tambal,0.607932,0.841167,0.049198,0.111521
878,9,tambal,0.443073,0.835747,0.131875,0.115068
879,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
879,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
879,11,liman,0.449922,0.174763,0.095542,0.099359
879,11,liman,0.586867,0.185318,0.089172,0.066969
879,12,menara siger,0.775195,0.201685,0.058599,0.053505
879,12,menara siger,0.908523,0.200893,0.067516,0.058599
879,0,sembagi,0.494508,0.462661,0.197453,0.068792
879,7,sekar jagat,0.100779,0.513732,0.107245,0.094078
879,0,sembagi,0.433674,0.539659,0.06438,0.055266
879,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
879,8,sinaran,0.847159,0.456273,0.059953,0.061151
879,8,sinaran,0.839367,0.503635,0.14988,0.131896
879,9,tambal,0.607932,0.841167,0.049198,0.111521
879,9,tambal,0.443073,0.835747,0.131875,0.115068
880,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
880,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
880,11,liman,0.449922,0.174763,0.095542,0.099359
880,11,liman,0.586867,0.185318,0.089172,0.066969
880,12,menara siger,0.775185,0.201669,0.058599,0.053505
880,12,menara siger,0.908523,0.200888,0.067516,0.058599
880,0,sembagi,0.494508,0.462661,0.197453,0.068792
880,7,sekar jagat,0.100784,0.513987,0.107214,0.094589
880,0,sembagi,0.433677,0.539641,0.064375,0.055229
880,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
880,8,sinaran,0.847159,0.456273,0.059953,0.061151
880,8,sinaran,0.839367,0.503635,0.14988,0.131896
880,9,tambal,0.607932,0.841167,0.049198,0.111521
880,9,tambal,0.443073,0.835747,0.131875,0.115068
881,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
881,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
881,11,liman,0.449922,0.174763,0.095542,0.099359
881,11,liman,0.586867,0.185318,0.089172,0.066969
881,12,menara siger,0.775174,0.201654,0.058599,0.053505
881,12,menara siger,0.908523,0.200883,0.067516,0.058599
881,0,sembagi,0.494508,0.462661,0.197453,0.068792
881,7,sekar jagat,0.100786,0.51424,0.107188,0.095104
881,0,sembagi,0.43368,0.539625,0.06437,0.055198
881,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
881,8,sinaran,0.847159,0.456273,0.059953,0.061151
881,8,sinaran,0.839367,0.503635,0.14988,0.131896
881,9,tambal,0.607932,0.841167,0.049198,0.111521
881,9,tambal,0.443073,0.835747,0.131875,0.115068
882,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
882,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
882,11,liman,0.449922,0.174763,0.095542,0.099359
882,11,liman,0.586867,0.185318,0.089172,0.066969
882,12,menara siger,0.775159,0.201638,0.058599,0.053505
882,12,menara siger,0.908523,0.200872,0.067516,0.058599
882,0,sembagi,0.494508,0.462661,0.197453,0.068792
882,7,sekar jagat,0.100792,0.514492,0.107156,0.095609
882,0,sembagi,0.433682,0.539607,0.064365,0.055161
882,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
882,8,sinaran,0.847159,0.456273,0.059953,0.061151
882,8,sinaran,0.839367,0.503635,0.14988,0.131896
882,9,tambal,0.607932,0.841167,0.049198,0.111521
882,9,tambal,0.443073,0.835747,0.131875,0.115068
883,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
883,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
883,11,liman,0.449922,0.174763,0.095542,0.099359
883,11,liman,0.586867,0.185318,0.089172,0.066969
883,12,menara siger,0.775148,0.201622,0.058599,0.053505
883,12,menara siger,0.908523,0.200867,0.067516,0.058599
883,0,sembagi,0.494508,0.462661,0.197453,0.068792
883,7,sekar jagat,0.100794,0.514747,0.10713,0.09612
883,0,sembagi,0.433685,0.539591,0.064359,0.05513
883,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
883,8,sinaran,0.847159,0.456273,0.059953,0.061151
883,8,sinaran,0.839367,0.503635,0.14988,0.131896
883,9,tambal,0.607932,0.841167,0.049198,0.111521
883,9,tambal,0.443073,0.835747,0.131875,0.115068
884,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
884,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
884,11,liman,0.449922,0.174763,0.095542,0.099359
884,11,liman,0.586867,0.185318,0.089172,0.066969
884,12,menara siger,0.775138,0.201607,0.058599,0.053505
884,12,menara siger,0.908523,0.200862,0.067516,0.058599
884,0,sembagi,0.494508,0.462661,0.197453,0.068792
884,7,sekar jagat,0.100799,0.515003,0.107099,0.09663
884,0,sembagi,0.433688,0.539573,0.064354,0.055094
884,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
884,8,sinaran,0.847159,0.456273,0.059953,0.061151
884,8,sinaran,0.839367,0.503635,0.14988,0.131896
884,9,tambal,0.607932,0.841167,0.049198,0.111521
884,9,tambal,0.443073,0.835747,0.131875,0.115068
885,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
885,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
885,11,liman,0.449922,0.174763,0.095542,0.099359
885,11,liman,0.586867,0.185318,0.089172,0.066969
885,12,menara siger,0.775122,0.201594,0.058599,0.0535
885,12,menara siger,0.908523,0.200852,0.067516,0.058599
885,0,sembagi,0.494508,0.462661,0.197453,0.068792
885,7,sekar jagat,0.100805,0.515258,0.107078,0.097141
885,0,sembagi,0.43369,0.539557,0.064349,0.055062
885,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
885,8,sinaran,0.847159,0.456273,0.059953,0.061151
885,8,sinaran,0.839367,0.503635,0.14988,0.131896
885,9,tambal,0.607932,0.841167,0.049198,0.111521
885,9,tambal,0.443073,0.835747,0.131875,0.115068
886,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
886,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
886,11,liman,0.449922,0.174763,0.095542,0.099359
886,11,liman,0.586867,0.185318,0.089172,0.066969
886,12,menara siger,0.775112,0.201578,0.058599,0.0535
886,12,menara siger,0.908523,0.200846,0.067516,0.058599
886,0,sembagi,0.494508,0.462661,0.197453,0.068792
886,7,sekar jagat,0.100807,0.51551,0.107052,0.097646
886,0,sembagi,0.433693,0.539539,0.064344,0.055026
886,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
886,8,sinaran,0.847159,0.456273,0.059953,0.061151
886,8,sinaran,0.839367,0.503635,0.14988,0.131896
886,9,tambal,0.607932,0.841167,0.049198,0.111521
886,9,tambal,0.443073,0.835747,0.131875,0.115068
887,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
887,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
887,11,liman,0.449922,0.174763,0.095542,0.099359
887,11,liman,0.586867,0.185318,0.089172,0.066969
887,12,menara siger,0.775099,0.201563,0.058594,0.0535
887,12,menara siger,0.908523,0.200841,0.067516,0.058599
887,0,sembagi,0.494508,0.462661,0.197453,0.068792
887,7,sekar jagat,0.100812,0.515763,0.107021,0.098161
887,0,sembagi,0.433695,0.539523,0.064339,0.054995
887,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
887,8,sinaran,0.847159,0.456273,0.059953,0.061151
887,8,sinaran,0.839367,0.503635,0.14988,0.131896
887,9,tambal,0.607932,0.841167,0.049198,0.111521
887,9,tambal,0.443073,0.835747,0.131875,0.115068
888,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
888,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
888,11,liman,0.449922,0.174763,0.095542,0.099359
888,11,liman,0.586867,0.185318,0.089172,0.066969
888,12,menara siger,0.775086,0.201547,0.058599,0.0535
888,12,menara siger,0.908523,0.200836,0.067516,0.058599
888,0,sembagi,0.494508,0.462661,0.197453,0.068792
888,7,sekar jagat,0.100776,0.515742,0.106917,0.09812
888,0,sembagi,0.433701,0.539505,0.064328,0.054958
888,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
888,8,sinaran,0.847159,0.456273,0.059953,0.061151
888,8,sinaran,0.839367,0.503635,0.14988,0.131896
888,9,tambal,0.607932,0.841167,0.049198,0.111521
888,9,tambal,0.443073,0.835747,0.131875,0.115068
889,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
889,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
889,11,liman,0.449922,0.174763,0.095542,0.099359
889,11,liman,0.586867,0.185318,0.089172,0.066969
889,12,menara siger,0.775076,0.201531,0.058599,0.0535
889,12,menara siger,0.908523,0.200826,0.067516,0.058599
889,0,sembagi,0.494508,0.462661,0.197453,0.068792
889,7,sekar jagat,0.100742,0.515721,0.106807,0.098078
889,0,sembagi,0.433703,0.53949,0.064323,0.054927
889,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
889,8,sinaran,0.847159,0.456273,0.059953,0.061151
889,8,sinaran,0.839367,0.503635,0.14988,0.131896
889,9,tambal,0.607932,0.841167,0.049198,0.111521
889,9,tambal,0.443073,0.835747,0.131875,0.115068
890,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
890,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
890,11,liman,0.449922,0.174763,0.095542,0.099359
890,11,liman,0.586867,0.185318,0.089172,0.066969
890,12,menara siger,0.77506,0.201516,0.058599,0.0535
890,12,menara siger,0.908523,0.20082,0.067516,0.058599
890,0,sembagi,0.494508,0.462661,0.197453,0.068792
890,7,sekar jagat,0.100706,0.515701,0.106703,0.098036
890,0,sembagi,0.433706,0.539471,0.064318,0.054891
890,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
890,8,sinaran,0.847159,0.456273,0.059953,0.061151
890,8,sinaran,0.839367,0.503635,0.14988,0.131896
890,9,tambal,0.607932,0.841167,0.049198,0.111521
890,9,tambal,0.443073,0.835747,0.131875,0.115068
891,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
891,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
891,11,liman,0.449922,0.174763,0.095542,0.099359
891,11,liman,0.586867,0.185318,0.089172,0.066969
891,12,menara siger,0.775049,0.2015,0.058599,0.0535
891,12,menara siger,0.908523,0.200815,0.067516,0.058599
891,0,sembagi,0.494508,0.462661,0.197453,0.068792
891,7,sekar jagat,0.100674,0.51568,0.106599,0.097995
891,0,sembagi,0.433708,0.539456,0.064313,0.054859
891,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
891,8,sinaran,0.847159,0.456273,0.059953,0.061151
891,8,sinaran,0.839367,0.503635,0.14988,0.131896
891,9,tambal,0.607932,0.841167,0.049198,0.111521
891,9,tambal,0.443073,0.835747,0.131875,0.115068
892,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
892,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
892,11,liman,0.449922,0.174763,0.095542,0.099359
892,11,liman,0.586867,0.185318,0.089172,0.066969
892,12,menara siger,0.775039,0.201484,0.058599,0.0535
892,12,menara siger,0.908523,0.200805,0.067516,0.058599
892,0,sembagi,0.494508,0.462661,0.197453,0.068792
892,7,sekar jagat,0.100638,0.515656,0.106495,0.097958
892,0,sembagi,0.433711,0.539438,0.064307,0.054823
892,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
892,8,sinaran,0.847159,0.456273,0.059953,0.061151
892,8,sinaran,0.839367,0.503635,0.14988,0.131896
892,9,tambal,0.607932,0.841167,0.049198,0.111521
892,9,tambal,0.443073,0.835747,0.131875,0.115068
893,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
893,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
893,11,liman,0.449922,0.174763,0.095542,0.099359
893,11,liman,0.586867,0.185318,0.089172,0.066969
893,12,menara siger,0.775023,0.201469,0.058599,0.0535
893,12,menara siger,0.908523,0.200799,0.067516,0.058599
893,0,sembagi,0.494508,0.462661,0.197453,0.068792
893,7,sekar jagat,0.100602,0.515638,0.106391,0.097922
893,0,sembagi,0.433714,0.539422,0.064302,0.054792
893,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
893,8,sinaran,0.847159,0.456273,0.059953,0.061151
893,8,sinaran,0.839367,0.503635,0.14988,0.131896
893,9,tambal,0.607932,0.841167,0.049198,0.111521
893,9,tambal,0.443073,0.835747,0.131875,0.115068
894,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
894,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
894,11,liman,0.449922,0.174763,0.095542,0.099359
894,11,liman,0.586867,0.185318,0.089172,0.066969
894,12,menara siger,0.775013,0.201453,0.058599,0.0535
894,12,menara siger,0.908523,0.200794,0.067516,0.058599
894,0,sembagi,0.494508,0.462661,0.197453,0.068792
894,7,sekar jagat,0.100568,0.515617,0.106281,0.09788
894,0,sembagi,0.433716,0.539404,0.064297,0.054755
894,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
894,8,sinaran,0.847159,0.456273,0.059953,0.061151
894,8,sinaran,0.839367,0.503635,0.14988,0.131896
894,9,tambal,0.607932,0.841167,0.049198,0.111521
894,9,tambal,0.443073,0.835747,0.131875,0.115068
895,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
895,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
895,11,liman,0.449922,0.174763,0.095542,0.099359
895,11,liman,0.586867,0.185318,0.089172,0.066969
895,12,menara siger,0.775003,0.20144,0.058599,0.053505
895,12,menara siger,0.908523,0.200784,0.067516,0.058599
895,0,sembagi,0.494508,0.462661,0.197453,0.068792
895,7,sekar jagat,0.100531,0.515596,0.106177,0.097839
895,0,sembagi,0.433719,0.539385,0.064292,0.054719
895,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
895,8,sinaran,0.847159,0.456273,0.059953,0.061151
895,8,sinaran,0.839367,0.503635,0.14988,0.131896
895,9,tambal,0.607932,0.841167,0.049198,0.111521
895,9,tambal,0.443073,0.835747,0.131875,0.115068
896,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
896,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
896,11,liman,0.449922,0.174763,0.095542,0.099359
896,11,liman,0.586867,0.185318,0.089172,0.066969
896,12,menara siger,0.774987,0.201424,0.058599,0.053505
896,12,menara siger,0.908523,0.200779,0.067516,0.058599
896,0,sembagi,0.494508,0.462661,0.197453,0.068792
896,7,sekar jagat,0.100497,0.515576,0.106068,0.097797
896,0,sembagi,0.433721,0.53937,0.064286,0.054687
896,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
896,8,sinaran,0.847159,0.456273,0.059953,0.061151
896,8,sinaran,0.839367,0.503635,0.14988,0.131896
896,9,tambal,0.607932,0.841167,0.049198,0.111521
896,9,tambal,0.443073,0.835747,0.131875,0.115068
897,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
897,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
897,11,liman,0.449922,0.174763,0.095542,0.099359
897,11,liman,0.586867,0.185318,0.089172,0.066969
897,12,menara siger,0.774977,0.201409,0.058599,0.053505
897,12,menara siger,0.908523,0.200773,0.067516,0.058599
897,0,sembagi,0.494508,0.462661,0.197453,0.068792
897,7,sekar jagat,0.100464,0.515552,0.105969,0.09776
897,0,sembagi,0.433724,0.539352,0.064281,0.054651
897,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
897,8,sinaran,0.847159,0.456273,0.059953,0.061151
897,8,sinaran,0.839367,0.503635,0.14988,0.131896
897,9,tambal,0.607932,0.841167,0.049198,0.111521
897,9,tambal,0.443073,0.835747,0.131875,0.115068
898,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
898,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
898,11,liman,0.449922,0.174763,0.095542,0.099359
898,11,liman,0.586867,0.185318,0.089172,0.066969
898,12,menara siger,0.774961,0.201393,0.058599,0.053505
898,12,menara siger,0.908523,0.200766,0.067516,0.058594
898,0,sembagi,0.494508,0.462661,0.197453,0.068792
898,7,sekar jagat,0.10043,0.515531,0.105859,0.097719
898,0,sembagi,0.433727,0.539336,0.064276,0.05462
898,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
898,8,sinaran,0.847159,0.456273,0.059953,0.061151
898,8,sinaran,0.839367,0.503635,0.14988,0.131896
898,9,tambal,0.607932,0.841167,0.049198,0.111521
898,9,tambal,0.443073,0.835747,0.131875,0.115068
899,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
899,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
899,11,liman,0.449922,0.174763,0.095542,0.099359
899,11,liman,0.586867,0.185318,0.089172,0.066969
899,12,menara siger,0.774951,0.201378,0.058599,0.053505
899,12,menara siger,0.908523,0.200758,0.067516,0.058599
899,0,sembagi,0.494508,0.462661,0.197453,0.068792
899,7,sekar jagat,0.100393,0.51551,0.105755,0.097677
899,0,sembagi,0.433729,0.539318,0.064271,0.054583
899,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
899,8,sinaran,0.847159,0.456273,0.059953,0.061151
899,8,sinaran,0.839367,0.503635,0.14988,0.131896
899,9,tambal,0.607932,0.841167,0.049198,0.111521
899,9,tambal,0.443073,0.835747,0.131875,0.115068
900,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
900,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
900,11,liman,0.449922,0.174763,0.095542,0.099359
900,11,liman,0.586867,0.185318,0.089172,0.066969
900,12,menara siger,0.77494,0.201362,0.058599,0.053505
900,12,menara siger,0.908523,0.200753,0.067516,0.058599
900,0,sembagi,0.494508,0.462661,0.197453,0.068792
900,7,sekar jagat,0.100359,0.51549,0.105646,0.097635
900,0,sembagi,0.433732,0.539302,0.064266,0.054552
900,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
900,8,sinaran,0.847159,0.456273,0.059953,0.061151
900,8,sinaran,0.839367,0.503635,0.14988,0.131896
900,9,tambal,0.607932,0.841167,0.049198,0.111521
900,9,tambal,0.443073,0.835747,0.131875,0.115068
901,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
901,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
901,11,liman,0.449922,0.174763,0.095542,0.099359
901,11,liman,0.586867,0.185318,0.089172,0.066969
901,12,menara siger,0.774924,0.201346,0.058599,0.053505
901,12,menara siger,0.908523,0.200747,0.067516,0.058599
901,0,sembagi,0.494508,0.462661,0.197453,0.068792
901,7,sekar jagat,0.100323,0.515469,0.105542,0.097594
901,0,sembagi,0.433737,0.539284,0.064255,0.054516
901,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
901,8,sinaran,0.847159,0.456273,0.059953,0.061151
901,8,sinaran,0.839367,0.503635,0.14988,0.131896
901,9,tambal,0.607932,0.841167,0.049198,0.111521
901,9,tambal,0.443073,0.835747,0.131875,0.115068
902,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
902,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
902,11,liman,0.449922,0.174763,0.095542,0.099359
902,11,liman,0.586867,0.185318,0.089172,0.066969
902,12,menara siger,0.774914,0.201331,0.058599,0.053505
902,12,menara siger,0.908523,0.200737,0.067516,0.058599
902,0,sembagi,0.494508,0.462661,0.197453,0.068792
902,7,sekar jagat,0.100286,0.515445,0.105438,0.097557
902,0,sembagi,0.43374,0.539268,0.06425,0.054484
902,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
902,8,sinaran,0.847159,0.456273,0.059953,0.061151
902,8,sinaran,0.839367,0.503635,0.14988,0.131896
902,9,tambal,0.607932,0.841167,0.049198,0.111521
902,9,tambal,0.443073,0.835747,0.131875,0.115068
903,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
903,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
903,11,liman,0.449922,0.174763,0.095542,0.099359
903,11,liman,0.586867,0.185318,0.089172,0.066969
903,12,menara siger,0.774904,0.201315,0.058599,0.053505
903,12,menara siger,0.908523,0.200732,0.067516,0.058599
903,0,sembagi,0.494508,0.462661,0.197453,0.068792
903,7,sekar jagat,0.100255,0.515424,0.105333,0.097516
903,0,sembagi,0.433742,0.53925,0.064245,0.054448
903,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
903,8,sinaran,0.847159,0.456273,0.059953,0.061151
903,8,sinaran,0.839367,0.503635,0.14988,0.131896
903,9,tambal,0.607932,0.841167,0.049198,0.111521
903,9,tambal,0.443073,0.835747,0.131875,0.115068
904,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
904,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
904,11,liman,0.449922,0.174763,0.095542,0.099359
904,11,liman,0.586867,0.185318,0.089172,0.066969
904,12,menara siger,0.774888,0.201299,0.058599,0.053505
904,12,menara siger,0.908523,0.200727,0.067516,0.058599
904,0,sembagi,0.494508,0.462661,0.197453,0.068792
904,7,sekar jagat,0.100219,0.515404,0.105229,0.097474
904,0,sembagi,0.433745,0.539234,0.06424,0.054417
904,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
904,8,sinaran,0.847159,0.456273,0.059953,0.061151
904,8,sinaran,0.839367,0.503635,0.14988,0.131896
904,9,tambal,0.607932,0.841167,0.049198,0.111521
904,9,tambal,0.443073,0.835747,0.131875,0.115068
905,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
905,5,siger ratu agung,0.225081,0.197083,0.114651,0.086875
